tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
726887,Rising Phoenix,Rising Phoenix,"Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence.",,2020-08-26,2020,8,en,en,Documentary,106,3.2006,8.131,99,False,"Bebe Vio,Tatyana McFadden,Jonnie Peacock,Jean-Babtiste Alaize,Prince Harry, Duke of Sussex",Ian Bonhôte,"GB,US",,2020-08-01
639848,She Ball,She Ball,"On a mission to save his Inglewood community center, Avery Watts enlists a talented basketball player, Shelby, to help him win the grand prize in a street ball tournament. Together, Avery and Shelby challenge local politicians, gangs and their own stereotypes to save their community.",Give her the power to change the game.,2020-08-21,2020,8,en,en,"Drama,Comedy",97,1.4773,6.4,12,False,"Nick Cannon,Melody Rae Kandil,Evan Ross,K.D. Aubert,Brittany Lucio",Nick Cannon,US,,2020-08-01
876905,Fight the Dragon: Big Breasts Game of Death,揉めよドラゴン 爆乳死亡遊戯,"The three sisters Satomi (Marina Yuzuki), Kaori (Karina Nishida), and Tachimi (Nina Nishimura) are toyed with by Kakinuma, a man dressed as a priest with half his face hidden by a mask. Then, an old woman disguised as a fortune teller who calls herself ""Shojo Roshi"" appears before them. The three sisters begin training under Shojo Roshi in order to get revenge on Kakinuma, but...",,2020-08-28,2020,8,ja,ja,,71,1.5035,0.0,0,False,"Marina Yuzuki,Karina Nishida,Nina Nishimura,Yumi Yoshiyuki,Hiroshi Noda",Hirohisa Sasaki,JP,,2020-08-01
728939,Divine,Divine,"While reporting on the election of the Pope in Rome, the completely atheistic journalist Gregory falls in love with Maria of all people, who is about to become a nun and is therefore actually promised to God. Gregory faces an accumulation of mysterious obstacles as he tries to get closer to Maria. He has to find out that he is dealing with a supernatural competitor. However, Gregory is determined to take up the fight against the big enemy.",,2020-08-13,2020,8,en,"de,it,en","Comedy,Romance",91,3.614,5.811,46,False,"Callum Turner,Matilda De Angelis,Ronkẹ Adékoluẹjo,Mark Davison,Hugh Wyld",Jan Schomburg,"DE,IT",,2020-08-01
341355,Night Passage,Night Passage,"Night Passage is a digital film on friendship and death. Made in homage to Miyazawa Kenji's classic novel, Milky Way Railroad, the story evolves around the spiritual journey of a young woman, in the company of her best friend and a little boy, into a world of rich in-between realities. Their venture into and out of the land of ""awakened dreams"" occurs during a long ride on a night train. The filmmaker elegantly depicts each encounter in two-dimensional space with a unique artistic gesture and ingeniously frames the passage as a series of rhythmic image sequensces as seen through the window of a train.",,2020-08-23,2020,8,en,en,Science Fiction,98,2.9149,5.0,1,False,"Yuan Li-Chi,Denice Lee,Joshua Miller,Vernon Bush,Howard Dillon",Jean-Paul Bourdier,US,,2020-08-01
769388,Nos gènes,Nos gènes,"Comedian and educator, Karim is only approached for caricature roles. In studies, the issue of discrimination is addressed by children. In the evening, at a screening of ‘Lawrence of Arabia’, Karim is disturbed by the entry into the cinema hall of an Arab man and decked out with big bags...",,2020-08-30,2020,8,fr,fr,Comedy,17,2.8859,0.0,0,False,"Sara Forestier,Benjamin Siksou,Bellamine Abdelmalek,Hicham Yacoubi,Michel Gionti",Salim Kéchiouche,FR,,2020-08-01
717676,Tulsa,Tulsa,A desperate marine biker’s life is turned upside-down when he is united with the sassy 9-year-old daughter he never knew existed.,Big changes come in small packages,2020-08-21,2020,8,en,,"Comedy,Drama",120,2.2962,6.4,22,False,"Scott Pryor,Livi Birch,Nicole Marie Johnson,John Schneider,Cameron Arnett",Scott Pryor,US,,2020-08-01
729968,Heneral Rizal,Heneral Rizal,"Heneral Rizal uncovers the story of Paciano Rizal, usually regarded as the ever-supportive elder brother of the Filipino National Hero, Dr. Jose Rizal. Unknown to many, Paciano was a proficient general who fought the colonizers, together with Andres Bonifacio and Emilio Jacinto. He was instrumental in liberating Calamba during the Philippine Revolution.",Why do we always lose?,2020-08-07,2020,8,tl,tl,History,22,1.9458,0.0,0,False,"Nanding Josef,Juan Lorenzo Marco",Chuck Gutierrez,PH,,2020-08-01
618354,Superman: Man of Tomorrow,Superman: Man of Tomorrow,"It’s the dawn of a new age of heroes, and Metropolis has just met its first. But as Daily Planet intern Clark Kent – working alongside reporter Lois Lane – secretly wields his alien powers of flight, super-strength and x-ray vision in the battle for good, there’s even greater trouble on the horizon.","Before he was the Man of Steel, he was the Man of Tomorrow.",2020-08-23,2020,8,en,"es,en","Animation,Action,Science Fiction",87,1.4226,7.085,478,False,"Darren Criss,Zachary Quinto,Ryan Hurst,Ike Amadi,Alexandra Daddario",Chris Palmer,US,,2020-08-01
782710,Discarded Things,Discarded Things,"When the life of Grace Wyatt, an esteemed music professor, is disrupted by tragedy, she finds herself thrown out of her lavish academic world and into the harsh reality of teaching at-risk youth.",Grace makes way for miracles,2020-08-02,2020,8,en,en,Drama,107,2.7994,7.0,7,False,"Madison Bailey,Karen Abercrombie,Sharonne Lanier,Cameron Arnett,Ian Grey",JoAnne Hock,US,,2020-08-01
738168,A Dark Path,A Dark Path,"On their way home from a party in eastern Europe, sisters Abi and Lily get lost. With no signal and an unreliable GPS, they try to navigate their way out using road signs. Along a narrow road, through a deep forest, their front tire suddenly blows out. With no spare or cell service, they are completely cut off. Soon they discover that this is no ordinary forest and there is a reason no cars come up here, for the locals know of what lives deep in the woods and if they’re woken, there is nowhere to run.",,2020-08-10,2020,8,en,en,Horror,75,1.5036,3.2,9,False,"Makenna Guyler,Ade Dimberline,Mari Beaseley,Annabelle Mackinnon-Austin,Jimmy Essex",Nicholas Winter,GB,,2020-08-01
733564,Dos corazones,Dos corazones,,,2020-08-14,2020,8,es,es,"Comedy,Crime",0,1.627,6.0,2,False,"Loles León,Laura Bayonas,Amor Sanchez",Francisco Lupini Basagoiti,"ES,US",,2020-08-01
577922,Tenet,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",Time runs out.,2020-08-22,2020,8,en,"en,et,ru,uk","Action,Thriller,Science Fiction",150,10.4987,7.177,10712,False,"John David Washington,Robert Pattinson,Elizabeth Debicki,Kenneth Branagh,Dimple Kapadia",Christopher Nolan,"GB,US",,2020-08-01
735619,Kind Of,Kind Of,Two trans masculine folks in a newly open relationship prepare to host brunch but end up hashing out their insecurities about the relationship in the minutes before their friends arrive.,,2020-08-22,2020,8,en,en,"Drama,Romance",9,1.3797,0.0,0,False,"Avi Roque,Garcia",Noah Schamus,US,,2020-08-01
716676,Night Shifts,Night Shifts,Two old friends reconnect in an unexpected encounter.,,2020-08-24,2020,8,en,en,"Comedy,Crime",4,2.492,6.0,6,False,"Billy Bryk,Artoun Nazareth,Malcolm Sparrow-Crawford",Finn Wolfhard,CA,,2020-08-01
735110,Dark Forces,Fuego negro,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",,2020-08-21,2020,8,es,es,"Horror,Action,Thriller,Mystery",81,1.4257,4.138,40,False,"Tenoch Huerta Mejía,Eréndira Ibarra,Ariane Pellicer,Nick Zedd,Mauricio Aspe",Bernardo Arellano,MX,,2020-08-01
741772,Protesys,Protesys,"The production mixes documentary narrative with fiction, showing the overcoming story of Flávio Reitz, a Paralympic medalist who was diagnosed with a tumor in the left leg femur as a teenager and had to amputate it. The turnaround comes when Flavio is invited by an American start-up, the fictional SOLIDLIMBS, to test a revolutionary bionic prosthesis technology.",,2020-08-23,2020,8,pt,"en,pt",Science Fiction,10,1.4878,0.0,0,False,"Flávio Reitz,Cauã Reymond,Alli Willow,Geoffrey Russell",Afonso Poyart,BR,,2020-08-01
746898,Golondrinas,Golondrinas,,,2020-08-20,2020,8,es,es,Drama,65,2.0749,6.5,2,False,"Germán Palacios,Melanie Nacul,Isaias Salvatierra,Sergio Prina,Hernán Miranda",Mariano Mouriño,AR,,2020-08-01
329621,Unbelievable!!!!!,Unbelievable!!!!!,The crazy exploits of four off-beat astronauts who travel to the Moon on a rescue mission to determine the fate of two Space Agency comrades who have not been heard from in several days.,A Different Kinda Trek,2020-08-01,2020,8,en,en,"Science Fiction,Comedy",105,2.7632,4.3,16,False,"Snoop Dogg,Chase Masterson,Dina Meyer,Olivia D'Abo,Marina Sirtis",Steven L. Fawcette,US,,2020-08-01
581526,Deliver Us from Evil,다만 악에서 구하소서,"A retired contract killer goes on a bloody rampage when a young girl finds herself at the mercy of gangland human traffickers and only one man can come to her rescue, with an arsenal of weapons and years of experience in the art of killing.",Beginning of a dead end chase.,2020-08-05,2020,8,ko,"en,ko,es,th","Crime,Action,Drama",108,2.7023,6.872,215,False,"Hwang Jung-min,Lee Jung-jae,Park Jeong-min,Choi Hee-seo,Oh Dae-hwan",Hong Won-chan,KR,,2020-08-01
594328,Phineas and Ferb the Movie: Candace Against the Universe,Phineas and Ferb the Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",Get ready for a mission that's out of this world!,2020-08-27,2020,8,en,en,"Family,Animation,Science Fiction,Comedy",86,2.1763,7.26,393,False,"Ashley French,Vincent Martella,David Errigo Jr.,Dan Povenmire,Olivia Olson",Dan Povenmire,US,Phineas and Ferb Collection,2020-08-01
610201,The Pale Door,The Pale Door,"The Dalton gang escape to a nearby town after a train robbery goes south, but they are met by a coven of witches with sinister plans for the unsuspecting outlaws.",It was the perfect score. But hell was their reward.,2020-08-21,2020,8,en,"en,es","Horror,Western",96,1.8079,5.1,95,False,"Noah Segan,Melora Walters,Zachary Knighton,Stan Shaw,Bill Sage",Aaron B. Koontz,US,,2020-08-01
662940,Rose Stone Star,Rosa Pietra Stella,"Carmela is thirty, beautiful and as untamed as an horsewoman. She is jobless and struggles to get by on her own, doing small day-to-day tasks. She makes ends meet by making use of the immigrants who populate the maze of alleyways of Naples' old historic centre. A circle of hell where, even to get a residence permit, you have to pay to work",,2020-08-27,2020,8,it,"ar,fr,it",Drama,94,1.5051,6.5,3,False,"Ivana Lotito,Ludovica Nasti,Fabrizio Rongione,Imma Piro,Valentina Curatoli",Marcello Sannino,IT,,2020-08-01
724901,Stalker,Stalker,A young man’s budding romance is threatened when he befriends a strange ride share driver.,Good friends are hard to find,2020-08-31,2020,8,en,en,"Thriller,Horror",86,2.6523,4.9,22,False,"Vincent Van Horn,Landry Allbright,Paula Jai Parker,Michael Joplin,Dusty Sorg",Tyler Savage,,,2020-08-01
648619,Say It Loud,Cambio tutto!,"A woman seeking treatment for her stress, suddenly finds herself unable to filter herself when she speaks.",,2020-08-06,2020,8,it,it,Comedy,90,3.2564,6.0,110,False,"Valentina Lodovini,Neri Marcorè,Libero De Rienzo,Dino Abbrescia,Andrea Pisani",Guido Chiesa,IT,,2020-08-01
752556,Papapa,Papapa,Donor child Elin is given the chance to meet her biological father through customized therapy exercises to make up for lost time.,,2020-08-31,2020,8,no,"da,no",Drama,23,2.2971,0.0,0,False,"Anna Filippa Hjarne,Thure Lindhardt,Kirsti Eline Torhaug,Ada Eide,Johannes Joner",Kerren Lumer-Klabbers,NO,,2020-08-01
716716,Souvenirs,Souvenirs,A murderabilia shop clerk discovers her own family's dark history when she's asked to sell souvenirs from a crime not yet solved.,,2020-08-10,2020,8,en,en,Thriller,84,2.2786,4.8,4,False,"Isabella Pisacane,Jamie Donnelly,Abby Awe,Rosa Gilmore,Craig Walker",Anna Mikami,US,,2020-08-01
653754,Epicentro,Epicentro,"Cuba is well known as a so-called time capsule. The place where the New World was discovered has become both a romantic vision and a warning. With ongoing global cultural and financial upheavals, large parts of the world could face a similar kind of existence.",,2020-08-19,2020,8,es,es,Documentary,108,1.5931,5.8,5,False,Oona Chaplin,Hubert Sauper,"AT,FR,US",,2020-08-01
605116,Project Power,Project Power,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",What would you risk for five minutes of pure power?,2020-08-14,2020,8,en,"en,hi,pt","Action,Crime,Science Fiction",113,2.4365,6.433,2988,False,"Jamie Foxx,Joseph Gordon-Levitt,Dominique Fishback,Rodrigo Santoro,Courtney B. Vance",Ariel Schulman,"US,GB,CA,FR",,2020-08-01
696255,Nemesis,Nemesis,"The film explores the destruction of a unique train station in Zurich and the construction of the new prison and police centre in its place. From the perspective of the filmmaker’s window, and with testimony from prisoners awaiting deportation, the film probes how we deal with the extinction of history and its replacement with total security.",,2020-08-09,2020,8,de,de,Documentary,132,1.5818,7.5,3,False,Milan Peschel,Thomas Imbach,CH,,2020-08-01
735168,Love You Forever,我在時間盡頭等你,"Some lives are linked across time, connected by destiny. While aiding old theatre attendant Lin Ge, aspiring dancer Qiu Qian stumbles upon his diary which chronicles the life and memories they shared together since childhood, thus discovering a timeless love story concealed in another dimension.",,2020-08-25,2020,8,zh,zh,"Romance,Family,Fantasy,Drama",115,2.1017,7.5,6,False,"Lee Hong-chi,Li Yitong,Fan Wei,Zhang Chao,Guo Xinyu",Yao Tingting,"CN,CZ,HK",,2020-08-01
733123,Les Rose,Les Rose,"In October 1970, members of the Front de Libération du Québec (FLQ) kidnapped and murdered Minister Pierre Laporte, part of an unprecedented crisis in Quebec. Fifty years later, Félix Rose tries to understand what could have led his father and uncle to commit such crimes. Thanks to his uncle Jacques, who agrees for the first time to speak on the subject, and to the traces left by his father Paul, he revives the heritage of a Quebec working class family. The fruit of ten years of research, Les Rose allows us to revisit a time and people that we knew through clichés, and gives a glimpse of the experiences of a rebellious youth and the crimes that followed.",,2020-08-14,2020,8,fr,fr,Documentary,129,3.7801,8.2,5,False,"Félix Rose,Jacques Rose,Paul Rose,Rose Rose,Andrée Bergeron",Félix Rose,CA,,2020-08-01
724427,Monstrous,Monstrous,"A young woman goes searching for answers after her friend mysteriously vanishes in Whitehall, NY, an Adirondack town known for its Bigfoot sightings. She quickly learns that hiding in the woods is an evil more sinister than she could ever imagine.",Something IS out there.,2020-08-11,2020,8,en,en,"Horror,Mystery,Thriller",86,2.5376,4.606,33,False,"Anna Shields,Rachel Finninger,Hannah McKechnie,Catharine Daddario,Kyrie Ellison-Keller",Bruce Wemple,US,,2020-08-01
732624,Ninja Killer,Ninja Killer,It's about a dude who kills ninjas.,,2020-08-11,2020,8,en,en,"Action,Comedy",3,2.7638,0.0,0,False,Tim Man,Tim Man,,,2020-08-01
679888,Rosa's Wedding,La boda de Rosa,"Rosa is about to turn 45 and realises that she's always lived her life to serve everyone else. So she decides to leave it all behind, take charge of her life and fulfil her dream of starting her own business.",She's finally found the one.,2020-08-21,2020,8,es,"en,fr,es",Comedy,100,2.1291,6.148,88,False,"Candela Peña,Sergi López,Nathalie Poza,Ramón Barea,Paula Usero",Icíar Bollaín,"FR,ES",,2020-08-01
660949,Margaux Hartmann,L'Étreinte,"Recently widowed fifty-something Margaux looks to start chapter two. Moving in with her sister, she re-enrolls at university for pursuits she’d never realized. However, Margaux begins to experience another kind of awakening, the compulsions of which begin to take over.",,2020-08-28,2020,8,fr,fr,Drama,100,2.0856,5.1,32,False,"Emmanuelle Béart,Vincent Dedienne,Tibo Vandenborre,Éva Ionesco,Sandor Funtek",Ludovic Bergery,FR,,2020-08-01
621013,Chemical Hearts,Chemical Hearts,"When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",Fall in love. Fall apart.,2020-08-21,2020,8,en,en,"Drama,Romance",93,1.9276,7.312,1152,False,"Austin Abrams,Lili Reinhart,Sarah Jones,Bruce Altman,Adhir Kalyan",Richard Tanne,US,,2020-08-01
712152,The Big Hit,Un triomphe,"Etienne, an often out of work but endearing actor, runs a theater workshop in a prison, where he brings  together an unlikely troupe of prisoners to stage Samuel Beckett’s famous play Waiting for Godot. When he is allowed to take the colorful band of convicts on a tour outside of prison, Etienne finally has the chance to thrive.",,2020-08-28,2020,8,fr,fr,"Comedy,Drama",105,4.1202,7.005,204,False,"Kad Merad,Marina Hands,Laurent Stocker,Pierre Lottin,Wabinlé Nabié",Emmanuel Courcol,FR,,2020-08-01
760793,Truth,Truth,"Following a brutal civil war, an interrogation of a possible war criminal has a much deeper meaning buried in lies.",Deception is their weapon.,2020-08-21,2020,8,en,,Drama,107,4.5675,3.0,1,False,"Rachel Alig,Eric Paul Erickson,Jannica Olin,Robert Craighead,Jennifer Lee Wiggins",Eric Paul Erickson,,,2020-08-01
782808,SARS-29,SARS-29,"Set in the year 2029 after a decade long pandemic kills over four billion people worldwide, SARS-29 is a fictional documentary that explores how the world has changed through the stories of thirty survivors.",,2020-08-21,2020,8,en,en,Drama,116,3.5204,4.7,3,False,"Adam Holley,Sara Quiriconi,Bella Shaw,Brett Azar,Cela Scott",The Existentialist,US,,2020-08-01
611808,Small Country: An African Childhood,Petit Pays,"Gabriel, aged 10, lives in a comfortable ex-pat neighborhood in Burundi, his ‘small country’. Gabriel is a normal kid, happy, carefree and having adventures with his friends and little sister. Then in 1993, tensions in neighboring Rwanda spill over, threatening his family and his innocence.",When The Innocence Of Childhood Faces History,2020-08-26,2020,8,fr,fr,Drama,112,1.591,7.128,164,False,"Jean-Paul Rouve,Isabelle Kabano,Djibril Vancoppenolle,Delya de Medina,Veronika Varga",Eric Barbier,"FR,BE",,2020-08-01
595940,Bull,Bull,"In a near-abandoned subdivision west of Houston, a wayward teen runs headlong into her equally willful and unforgiving neighbor, an aging bullfighter who's seen his best days in the arena; it's a collision that will change them both.",,2020-08-03,2020,8,en,en,Drama,105,2.6698,6.4,25,False,"Rob Morgan,Amber Havard,Sarah Albright,Steven Boyd,Troy Hogan",Annie Silverstein,US,,2020-08-01
734182,Yankee,Yankee,A Quebec dealer leads his American cousin into illegal fights. A dramatic and violent descent into a merciless world.,"No matter how much a snake sheds it's skin, it remains a snake.",2020-08-20,2020,8,en,"en,fr",Drama,86,2.5951,0.0,0,False,"Devon Slack,Jean-Philippe Perras,Émile Mailhiot,Alexis Bélec,Lilà Paquette Mourmant",Stéphan Beaudoin,CA,,2020-08-01
715239,Triggered,Triggered,"Nine friends, all harboring a dark secret, go camping in the woods. After a wild night of partying, they wake up with suicide bombs strapped to their chests, all with varying times on their countdown clocks. They decide to work out how to disarm the bombs or find help - until they discover they can 'take' one another's time by killing each other.",Your countdown has begun,2020-08-28,2020,8,en,en,"Horror,Action",90,3.0132,5.2,125,False,"Liesl Ahlers,Reine Swart,Sean Cameron Michael,Suraya-Rose Santos,Steven John Ward",Alastair Orr,ZA,,2020-08-01
